season,e024_gate,gw,movement,player_id,web_name,position,price,season_minutes,recent4_minutes,p_start,q,ctrl_mu,treat_mu,mu_lift,ctrl_u,treat_u,u_lift,v2b_mu_lift,delta_u_boundary,delta_mu_boundary,small_boundary,best_excluded_u,had_club_prior,new_club,actual_minutes,blank,actual_pts,mu_error,good_60,bad_60,vs_mean_leaver_pts
2024-25,PASS,30,entered,218,Beto,FWD,51,920,349,0.72,1.0,2.9732,3.5468,0.5736,2.9732,3.5468,0.5736,0.5736,-1.564,-1.564,1,5.1108,1,1,78.0,0,1.0,-2.5468,1,0,-4.0
2024-25,PASS,30,entered,573,Milenković,DEF,49,2520,360,0.82,1.0,3.1864,3.1864,0.0,3.1864,3.1864,0.0,0.0,-1.9244,-1.9244,1,5.1108,0,1,90.0,0,6.0,2.8136,1,0,1.0
2024-25,PASS,30,left,163,Cucurella,DEF,53,2255,360,0.82,1.0,3.2872,3.2872,0.0,3.2872,3.2872,0.0,0.0,,,,,1,1,90.0,0,5.0,1.7128,1,0,
2024-25,PASS,30,left,748,Rusk,MID,5,0,0,0.1,0.0,0.4932,0.4932,0.0,0.4932,0.4932,0.0,0.0,,,,,0,1,0.0,1,9.0,8.5068,0,0,
2024-25,PASS,30,left,437,N.Williams,DEF,44,1778,360,0.72,1.0,2.8,2.8,0.0,2.8,2.8,0.0,0.0,,,,,1,0,90.0,0,5.0,2.2,1,0,
2024-25,PASS,30,left,185,Sánchez,GKP,45,2070,180,0.85,1.0,3.2944,3.2944,0.0,3.2944,3.2944,0.0,0.0,,,,,1,1,90.0,0,6.0,2.7056,1,0,
2024-25,PASS,30,left,58,Watkins,FWD,89,2052,233,0.82,1.0,4.2324,4.2324,0.0,4.2324,4.2324,0.0,0.0,,,,,1,0,25.0,0,0.0,-4.2324,0,0,
2024-25,PASS,34,entered,392,Barnes,MID,60,1328,435,0.72,1.0,3.988,4.3636,0.3756,3.988,4.3636,0.3756,0.3756,0.0008,0.0008,1,4.3628,1,0,76.0,0,3.0,-1.3636,1,0,-2.3333
2024-25,PASS,34,entered,443,Sels,GKP,51,2970,360,0.85,1.0,3.3128,3.3128,0.0,3.3128,3.3128,0.0,0.0,-1.05,-1.05,1,4.3628,1,0,90.0,0,1.0,-2.3128,1,0,-4.3333
2024-25,PASS,34,entered,335,Robertson,DEF,58,2215,201,0.82,1.0,3.1128,3.1128,0.0,3.1128,3.1128,0.0,0.0,-1.25,-1.25,1,4.3628,1,1,90.0,0,2.0,-1.1128,1,0,-3.3333
2024-25,PASS,34,left,91,Flekken,GKP,44,2825,360,0.85,1.0,3.102,3.102,0.0,3.102,3.102,0.0,0.0,,,,,1,0,90.0,0,13.0,9.898,1,0,
2024-25,PASS,34,left,99,Mbeumo,MID,80,2965,360,0.85,1.0,4.3628,4.3628,0.0,4.3628,4.3628,0.0,0.0,,,,,1,0,90.0,0,2.0,-2.3628,1,0,
2024-25,PASS,34,left,580,Huijsen,DEF,45,2050,360,0.72,1.0,2.8356,2.8356,0.0,2.8356,2.8356,0.0,0.0,,,,,0,1,90.0,0,1.0,-1.8356,1,0,
2025-26,FAIL,1,entered,384,Gakpo,MID,75,0,0,0.72,1.0,2.7272,3.8428,1.1156,2.7272,3.8428,1.1156,1.1156,-0.2608,-0.2608,1,4.1036,1,0,90.0,0,7.0,3.1572,1,0,4.8333
2025-26,FAIL,1,entered,705,Campbell,DEF,39,0,0,0.1,1.0,0.4976,0.4976,0.0,0.4976,0.4976,0.0,0.0,-3.606,-3.606,1,4.1036,0,1,0.0,1,0.0,-0.4976,0,0,-2.1667
2025-26,FAIL,1,entered,710,Patterson,DEF,39,0,0,0.1,1.0,0.5068,0.5068,0.0,0.5068,0.5068,0.0,0.0,-3.5968,-3.5968,1,4.1036,0,1,0.0,1,0.0,-0.5068,0,0,-2.1667
2025-26,FAIL,1,entered,596,Solanke,FWD,75,0,0,0.72,1.0,2.5032,3.058,0.5548,2.5032,3.058,0.5548,0.5548,-1.0456,-1.0456,1,4.1036,1,0,19.0,0,1.0,-2.058,0,0,-1.1667
2025-26,FAIL,1,entered,505,Milenković,DEF,55,0,0,0.45,1.0,1.7124,1.8808,0.1684,1.7124,1.8808,0.1684,0.1684,-2.2228,-2.2228,1,4.1036,1,0,90.0,0,2.0,0.1192,1,0,-0.1667
2025-26,FAIL,1,entered,383,Luis Díaz,MID,80,0,0,0.72,1.0,3.0308,3.8852,0.8544,3.0308,3.8852,0.8544,0.8544,-0.2184,-0.2184,1,4.1036,1,0,0.0,1,0.0,-3.8852,0,0,-2.1667
2025-26,FAIL,1,left,224,Cucurella,DEF,60,0,0,0.45,1.0,1.8932,1.9648,0.0716,1.8932,1.9648,0.0716,0.0716,,,,,1,1,90.0,0,8.0,6.0352,1,0,
2025-26,FAIL,1,left,449,B.Fernandes,MID,90,0,0,0.72,1.0,3.8212,4.1036,0.2824,3.8212,4.1036,0.2824,0.2824,,,,,1,0,90.0,0,2.0,-2.1036,1,0,
2025-26,FAIL,1,left,485,Gordon,MID,75,0,0,0.72,1.0,3.0228,3.5544,0.5316,3.0228,3.5544,0.5316,0.5316,,,,,1,0,90.0,0,3.0,-0.5544,1,0,
2025-26,FAIL,1,left,46,Yasin,DEF,40,0,0,0.1,1.0,0.5848,0.5848,0.0,0.5848,0.5848,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.5848,0,0,
2025-26,FAIL,1,left,691,Calvert-Lewin,FWD,58,0,0,0.45,1.0,1.7908,1.7908,0.0,1.7908,1.7908,0.0,0.0,,,,,0,1,0.0,1,0.0,-1.7908,0,0,
2025-26,FAIL,1,left,445,Amass,DEF,40,0,0,0.1,1.0,0.5844,0.568,-0.0164,0.5844,0.568,-0.0164,-0.0164,,,,,1,0,0.0,1,0.0,-0.568,0,0,
2025-26,FAIL,2,entered,288,Travers,GKP,45,450,0,0.85,1.0,3.4912,3.4912,0.0,3.4912,3.4912,0.0,0.0,-1.3948,-1.3948,1,4.886,0,1,0.0,1,0.0,-3.4912,0,0,-0.1667
2025-26,FAIL,2,entered,708,M.Fernandes,MID,55,2911,0,0.85,1.0,2.9404,2.9404,0.0,2.9404,2.9404,0.0,0.0,-1.9456,-1.9456,1,4.886,0,1,0.0,1,0.0,-2.9404,0,0,-0.1667
2025-26,FAIL,2,entered,292,Mykolenko,DEF,50,3082,0,0.85,1.0,2.8496,2.8496,0.0,2.8496,2.8496,0.0,0.0,-2.0364,-2.0364,1,4.886,1,1,0.0,1,0.0,-2.8496,0,0,-0.1667
2025-26,FAIL,2,entered,485,Gordon,MID,75,90,90,0.72,1.0,3.2548,3.986,0.7312,3.2548,3.986,0.7312,0.7312,-0.9,-0.9,1,4.886,1,0,47.0,0,-2.0,-5.986,0,0,-2.1667
2025-26,FAIL,2,entered,77,Hill,DEF,40,1,1,0.1,1.0,1.116,1.1432,0.0272,1.116,1.1432,0.0272,0.0272,-3.7428,-3.7428,1,4.886,1,1,2.0,0,1.0,-0.1432,0,0,0.8333
2025-26,FAIL,2,entered,120,Schade,MID,70,45,45,0.72,1.0,3.4972,4.038,0.5408,3.4972,4.038,0.5408,0.5408,-0.848,-0.848,1,4.886,1,1,78.0,0,3.0,-1.038,1,0,2.8333
2025-26,FAIL,2,left,674,Ramsdale,GKP,50,2700,0,0.85,1.0,3.6224,3.6224,0.0,3.6224,3.6224,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.6224,0,0,
2025-26,FAIL,2,left,227,Colwill,DEF,49,3150,0,0.85,1.0,2.4168,2.4168,0.0,2.4168,2.4168,0.0,0.0,,,,,1,1,0.0,1,0.0,-2.4168,0,0,
2025-26,FAIL,2,left,710,Patterson,DEF,39,0,0,0.1,1.0,0.472,0.472,0.0,0.472,0.472,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.472,0,0,
2025-26,FAIL,2,left,168,Buonanotte,MID,50,1508,0,0.68,1.0,2.4572,2.4572,0.0,2.4572,2.4572,0.0,0.0,,,,,0,0,0.0,1,0.0,-2.4572,0,0,
2025-26,FAIL,2,left,17,Ødegaard,MID,80,90,90,0.72,1.0,3.83,3.984,0.154,3.83,3.984,0.154,0.154,,,,,1,0,37.0,0,1.0,-2.984,0,0,
2025-26,FAIL,2,left,415,Savinho,MID,69,1760,0,0.68,1.0,3.7048,3.7668,0.062,3.7048,3.7668,0.062,0.062,,,,,1,0,0.0,1,0.0,-3.7668,0,0,
2025-26,FAIL,3,entered,235,Palmer,MID,104,90,90,0.72,1.0,3.856,4.9244,1.0684,3.856,4.9244,1.0684,1.0684,-0.43,-0.43,1,5.3544,1,1,0.0,1,0.0,-4.9244,0,0,-2.5
2025-26,FAIL,3,entered,292,Mykolenko,DEF,49,3082,0,0.85,1.0,2.4436,2.4436,0.0,2.4436,2.4436,0.0,0.0,-2.9108,-2.9108,1,5.3544,1,1,90.0,0,1.0,-1.4436,1,0,-1.5
2025-26,FAIL,3,entered,525,Wood,FWD,77,165,165,0.72,1.0,3.1448,3.6416,0.4968,3.1448,3.6416,0.4968,0.4968,-1.7128,-1.7128,1,5.3544,1,0,72.0,0,2.0,-1.6416,1,0,-0.5
2025-26,FAIL,3,entered,437,Martinez,DEF,49,1751,0,0.68,1.0,2.43,2.43,0.0,2.43,2.43,0.0,0.0,-2.9244,-2.9244,1,5.3544,1,0,0.0,1,0.0,-2.43,0,0,-2.5
2025-26,FAIL,3,left,381,M.Salah,MID,145,180,180,0.72,1.0,4.8012,5.3544,0.5532,4.8012,5.3544,0.5532,0.5532,,,,,1,0,90.0,0,3.0,-2.3544,1,0,
2025-26,FAIL,3,left,706,Justin,DEF,40,2912,0,0.22,1.0,0.8876,0.8876,0.0,0.8876,0.8876,0.0,0.0,,,,,0,0,10.0,0,1.0,0.1124,0,0,
2025-26,FAIL,3,left,691,Calvert-Lewin,FWD,55,1602,0,0.68,1.0,2.548,2.548,0.0,2.548,2.548,0.0,0.0,,,,,0,1,20.0,0,1.0,-1.548,0,0,
2025-26,FAIL,3,left,77,Hill,DEF,40,3,3,0.1,1.0,1.0004,1.0048,0.0044,1.0004,1.0048,0.0044,0.0044,,,,,1,1,64.0,0,5.0,3.9952,1,0,
2025-26,FAIL,4,entered,225,James,DEF,55,108,108,0.45,1.0,1.482,1.88,0.398,1.482,1.88,0.398,0.398,-1.8632,-1.8632,1,3.7432,1,1,45.0,0,1.0,-0.88,0,0,0.75
2025-26,FAIL,4,entered,338,Muniz,FWD,55,152,152,0.45,1.0,1.3916,2.0888,0.6972,1.3916,2.0888,0.6972,0.6972,-1.6544,-1.6544,1,3.7432,1,1,83.0,0,2.0,-0.0888,1,0,1.75
2025-26,FAIL,4,entered,235,Palmer,MID,104,90,90,0.72,1.0,3.3356,4.0932,0.7576,3.3356,4.0932,0.7576,0.7576,0.35,0.35,0,3.7432,1,1,34.0,0,7.0,2.9068,0,0,6.75
2025-26,FAIL,4,entered,782,Forster,GKP,40,630,0,0.85,1.0,3.4044,3.4044,0.0,3.4044,3.4044,0.0,0.0,-0.3388,-0.3388,1,3.7432,0,1,0.0,1,0.0,-3.4044,0,0,-0.25
2025-26,FAIL,4,left,725,Hincapie,DEF,55,0,0,0.45,1.0,1.734,1.734,0.0,1.734,1.734,0.0,0.0,,,,,0,1,0.0,1,0.0,-1.734,0,0,
2025-26,FAIL,4,left,674,Ramsdale,GKP,49,2700,0,0.85,1.0,3.5884,3.5884,0.0,3.5884,3.5884,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.5884,0,0,
2025-26,FAIL,4,left,453,Garnacho,MID,64,2188,0,0.82,1.0,3.276,3.276,0.0,3.276,3.276,0.0,0.0,,,,,0,1,11.0,0,1.0,-2.276,0,0,
2025-26,FAIL,4,left,30,Havertz,FWD,74,30,30,0.72,1.0,2.6824,3.3984,0.716,2.6824,3.3984,0.716,0.716,,,,,1,0,0.0,1,0.0,-3.3984,0,0,
2025-26,FAIL,5,entered,226,Chalobah,DEF,51,338,338,0.72,1.0,2.9232,3.1052,0.182,2.9232,3.1052,0.182,0.182,-1.04,-1.04,1,4.1452,1,1,90.0,0,8.0,4.8948,1,0,5.6
2025-26,FAIL,5,entered,235,Palmer,MID,104,124,124,0.72,1.0,3.3192,4.1552,0.836,3.3192,4.1552,0.836,0.836,0.01,0.01,1,4.1452,1,1,20.0,0,1.0,-3.1552,0,0,-1.4
2025-26,FAIL,5,entered,499,Isak,FWD,105,2758,0,0.55,0.0,3.5372,3.5372,0.0,3.5372,3.5372,0.0,0.0,-0.608,-0.608,1,4.1452,0,1,23.0,0,1.0,-2.5372,0,0,-1.4
2025-26,FAIL,5,entered,86,Brooks,MID,50,278,278,0.72,1.0,2.3476,3.5388,1.1912,2.3476,3.5388,1.1912,1.1912,-0.6064,-0.6064,1,4.1452,1,1,62.0,0,3.0,-0.5388,1,0,0.6
2025-26,FAIL,5,entered,567,Kinsky,GKP,40,540,0,0.85,0.0,2.9612,2.9044,-0.0568,2.9612,2.9612,0.0,-0.0568,-1.184,-1.2408,1,4.1452,1,0,0.0,1,0.0,-2.9044,0,0,-2.4
2025-26,FAIL,5,left,2,Arrizabalaga,GKP,44,2790,0,0.85,0.0,3.1864,3.1864,0.0,3.1864,3.1864,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.1864,0,0,
2025-26,FAIL,5,left,430,Haaland,FWD,142,338,338,0.72,1.0,4.024,4.1452,0.1212,4.024,4.1452,0.1212,0.1212,,,,,1,0,75.0,0,9.0,4.8548,1,0,
2025-26,FAIL,5,left,81,Kluivert,MID,70,44,44,0.72,0.4889,3.338,4.15,0.812,3.338,3.735,0.397,0.812,,,,,1,1,27.0,0,1.0,-3.15,0,0,
2025-26,FAIL,5,left,241,Caicedo,MID,56,360,360,0.72,1.0,3.1608,2.9816,-0.1792,3.1608,2.9816,-0.1792,-0.1792,,,,,1,1,90.0,0,4.0,1.0184,1,0,
2025-26,FAIL,5,left,541,Reinildo,DEF,40,360,360,0.72,1.0,2.718,2.718,0.0,2.718,2.718,0.0,0.0,,,,,0,1,32.0,0,-2.0,-4.718,0,0,
2025-26,FAIL,6,entered,257,Lacroix,DEF,51,450,360,0.72,1.0,3.2484,3.5708,0.3224,3.2484,3.5708,0.3224,0.3224,-0.5428,-0.5428,1,4.1136,1,1,90.0,0,4.0,0.4292,1,0,-2.75
2025-26,FAIL,6,entered,338,Muniz,FWD,55,314,290,0.72,1.0,1.9424,2.7212,0.7788,1.9424,2.7212,0.7788,0.7788,-1.3924,-1.3924,1,4.1136,1,1,0.0,1,0.0,-2.7212,0,0,-6.75
2025-26,FAIL,6,entered,217,Foster,FWD,50,418,345,0.72,1.0,1.8524,2.0556,0.2032,1.8524,2.0556,0.2032,0.2032,-2.058,-2.058,1,4.1136,1,1,79.0,0,2.0,-0.0556,1,0,-4.75
2025-26,FAIL,6,entered,414,Foden,MID,81,172,172,0.72,1.0,3.5676,4.0156,0.448,3.5676,4.0156,0.448,0.448,-0.098,-0.098,1,4.1136,1,0,90.0,0,1.0,-3.0156,1,0,-5.75
2025-26,FAIL,6,left,136,Thiago,FWD,60,405,315,0.72,1.0,2.26,2.26,0.0,2.26,2.26,0.0,0.0,,,,,0,1,89.0,0,13.0,10.74,1,0,
2025-26,FAIL,6,left,82,Semenyo,MID,77,450,360,0.72,1.0,3.8224,3.8224,0.0,3.8224,3.8224,0.0,0.0,,,,,0,1,90.0,0,7.0,3.1776,1,0,
2025-26,FAIL,6,left,732,Uche,FWD,55,6,6,0.45,0.0667,2.0808,2.0808,0.0,2.0808,2.0808,0.0,0.0,,,,,0,1,0.0,1,0.0,-2.0808,0,0,
2025-26,FAIL,6,left,348,Rodon,DEF,40,450,360,0.72,1.0,3.2012,3.2012,0.0,3.2012,3.2012,0.0,0.0,,,,,0,1,90.0,0,7.0,3.7988,1,0,
2025-26,FAIL,7,entered,295,Keane,DEF,45,540,360,0.72,1.0,3.2716,3.5244,0.2528,3.2716,3.5244,0.2528,0.2528,-0.5904,-0.5904,1,4.1148,1,1,64.0,0,4.0,0.4756,1,0,0.5
2025-26,FAIL,7,entered,525,Wood,FWD,74,459,294,0.72,1.0,2.908,3.2836,0.3756,2.908,3.2836,0.3756,0.3756,-0.8312,-0.8312,1,4.1148,1,0,63.0,0,2.0,-1.2836,1,0,-1.5
2025-26,FAIL,7,entered,237,Enzo,MID,67,528,360,0.72,1.0,3.2472,3.5212,0.274,3.2472,3.5212,0.274,0.274,-0.5936,-0.5936,1,4.1148,1,1,90.0,0,2.0,-1.5212,1,0,-1.5
2025-26,FAIL,7,entered,81,Kluivert,MID,70,130,118,0.72,1.0,3.182,3.7324,0.5504,3.182,3.7324,0.5504,0.5504,-0.3824,-0.3824,1,4.1148,1,1,29.0,0,7.0,3.2676,0,0,3.5
2025-26,FAIL,7,entered,217,Foster,FWD,50,497,339,0.72,1.0,2.0112,2.2536,0.2424,2.0112,2.2536,0.2424,0.2424,-1.8612,-1.8612,1,4.1148,1,1,68.0,0,1.0,-1.2536,1,0,-2.5
2025-26,FAIL,7,entered,670,Roefs,GKP,46,540,360,0.85,1.0,3.4212,3.4212,0.0,3.4212,3.4212,0.0,0.0,-0.6936,-0.6936,1,4.1148,0,1,90.0,0,2.0,-1.4212,1,0,-1.5
2025-26,FAIL,7,left,135,Wissa,FWD,74,2921,0,0.55,0.0,3.0968,3.0968,0.0,3.0968,3.0968,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.0968,0,0,
2025-26,FAIL,7,left,136,Thiago,FWD,60,494,314,0.72,1.0,2.6464,2.6464,0.0,2.6464,2.6464,0.0,0.0,,,,,0,1,67.0,0,2.0,-0.6464,1,0,
2025-26,FAIL,7,left,782,Forster,GKP,40,630,0,0.85,0.0,3.3552,3.3552,0.0,3.3552,3.3552,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.3552,0,0,
2025-26,FAIL,7,left,241,Caicedo,MID,57,540,360,0.72,1.0,3.6036,3.3688,-0.2348,3.6036,3.3688,-0.2348,-0.2348,,,,,1,1,90.0,0,10.0,6.6312,1,0,
2025-26,FAIL,7,left,694,Mukiele,DEF,40,360,360,0.72,1.0,3.0144,3.0144,0.0,3.0144,3.0144,0.0,0.0,,,,,0,1,90.0,0,3.0,-0.0144,1,0,
2025-26,FAIL,7,left,119,Mbeumo,MID,81,519,339,0.72,1.0,3.5744,3.5744,0.0,3.5744,3.5744,0.0,0.0,,,,,0,1,76.0,0,6.0,2.4256,1,0,
2025-26,FAIL,8,entered,384,Gakpo,MID,75,555,285,0.72,1.0,3.1808,3.7584,0.5776,3.1808,3.7584,0.5776,0.5776,-0.1928,-0.1928,1,3.9512,1,0,90.0,0,7.0,3.2416,1,0,2.0
2025-26,FAIL,8,entered,328,Sessegnon,MID,54,476,349,0.72,1.0,2.8984,3.672,0.7736,2.8984,3.672,0.7736,0.7736,-0.2792,-0.2792,1,3.9512,1,1,90.0,0,2.0,-1.672,1,0,-3.0
2025-26,FAIL,8,entered,411,O'Reilly,DEF,49,390,348,0.72,1.0,2.6316,3.4676,0.836,2.6316,3.4676,0.836,0.836,-0.4836,-0.4836,1,3.9512,1,0,84.0,0,11.0,7.5324,1,0,6.0
2025-26,FAIL,8,entered,565,Vicario,GKP,51,630,360,0.85,1.0,3.8304,3.82,-0.0104,3.8304,3.82,-0.0104,-0.0104,-0.1312,-0.1312,1,3.9512,1,0,90.0,0,1.0,-2.82,1,0,-4.0
2025-26,FAIL,8,left,257,Lacroix,DEF,51,630,360,0.72,1.0,3.232,3.4084,0.1764,3.232,3.4084,0.1764,0.1764,,,,,1,1,90.0,0,1.0,-2.4084,1,0,
2025-26,FAIL,8,left,449,B.Fernandes,MID,90,626,356,0.72,1.0,3.7392,3.9512,0.212,3.7392,3.9512,0.212,0.212,,,,,1,0,84.0,0,8.0,4.0488,1,0,
2025-26,FAIL,8,left,493,Longstaff,MID,49,475,352,0.72,1.0,2.9428,2.9428,0.0,2.9428,2.9428,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.9428,1,0,
2025-26,FAIL,8,left,470,Dúbravka,GKP,40,630,360,0.85,1.0,3.3196,3.3196,0.0,3.3196,3.3196,0.0,0.0,,,,,0,1,90.0,0,9.0,5.6804,1,0,
2025-26,FAIL,9,entered,136,Thiago,FWD,61,651,310,0.72,1.0,2.9792,2.9792,0.0,2.9792,2.9792,0.0,0.0,-0.8972,-0.8972,1,3.8764,0,1,90.0,0,5.0,2.0208,1,0,3.75
2025-26,FAIL,9,entered,81,Kluivert,MID,70,234,190,0.72,1.0,3.184,3.7592,0.5752,3.184,3.7592,0.5752,0.5752,-0.1172,-0.1172,1,3.8764,1,1,68.0,0,2.0,-1.7592,1,0,0.75
2025-26,FAIL,9,entered,348,Rodon,DEF,41,720,360,0.72,1.0,3.0308,3.0308,0.0,3.0308,3.0308,0.0,0.0,-0.8456,-0.8456,1,3.8764,0,1,90.0,0,13.0,9.9692,1,0,11.75
2025-26,FAIL,9,entered,749,Mané,FWD,42,1,0,0.1,0.0,0.4708,0.4708,0.0,0.4708,0.4708,0.0,0.0,-3.4056,-3.4056,1,3.8764,0,0,0.0,1,0.0,-0.4708,0,0,-1.25
2025-26,FAIL,9,left,547,E.Le Fée,MID,49,465,334,0.72,1.0,2.908,2.908,0.0,2.908,2.908,0.0,0.0,,,,,0,1,74.0,0,1.0,-1.908,1,0,
2025-26,FAIL,9,left,291,Tarkowski,DEF,55,720,360,0.72,1.0,3.4212,3.478,0.0568,3.4212,3.478,0.0568,0.0568,,,,,1,1,90.0,0,1.0,-2.478,1,0,
2025-26,FAIL,9,left,732,Uche,FWD,55,7,1,0.45,0.0111,1.8032,1.8032,0.0,1.8032,1.8032,0.0,0.0,,,,,0,1,1.0,0,1.0,-0.8032,0,0,
2025-26,FAIL,9,left,691,Calvert-Lewin,FWD,55,448,360,0.72,1.0,2.6072,2.6072,0.0,2.6072,2.6072,0.0,0.0,,,,,0,1,86.0,0,2.0,-0.6072,1,0,
2025-26,FAIL,10,entered,384,Gakpo,MID,76,705,285,0.72,1.0,3.4136,3.9156,0.502,3.4136,3.9156,0.502,0.502,-0.38,-0.38,1,4.2956,1,0,90.0,0,3.0,-0.9156,1,0,-1.0
2025-26,FAIL,10,entered,178,Welbeck,FWD,64,544,292,0.72,1.0,2.9528,3.2748,0.322,2.9528,3.2748,0.322,0.322,-1.0208,-1.0208,1,4.2956,1,1,81.0,0,6.0,2.7252,1,0,2.0
2025-26,FAIL,10,entered,267,Sarr,MID,66,612,342,0.72,1.0,3.5164,4.3732,0.8568,3.5164,4.3732,0.8568,0.8568,0.0776,0.0776,1,4.2956,1,1,90.0,0,3.0,-1.3732,1,0,-1.0
2025-26,FAIL,10,entered,411,O'Reilly,DEF,49,503,285,0.72,1.0,2.9036,3.7588,0.8552,2.9036,3.7588,0.8552,0.8552,-0.5368,-0.5368,1,4.2956,1,0,90.0,0,8.0,4.2412,1,0,4.0
2025-26,FAIL,10,left,560,Isidor,FWD,56,526,291,0.72,1.0,3.0116,3.0116,0.0,3.0116,3.0116,0.0,0.0,,,,,0,1,82.0,0,2.0,-1.0116,1,0,
2025-26,FAIL,10,left,585,Bentancur,MID,53,585,326,0.72,1.0,3.1564,3.2528,0.0964,3.1564,3.2528,0.0964,0.0964,,,,,1,0,59.0,0,0.0,-3.2528,0,0,
2025-26,FAIL,10,left,5,Gabriel,DEF,65,810,360,0.72,1.0,3.5992,3.6388,0.0396,3.5992,3.6388,0.0396,0.0396,,,,,1,0,90.0,0,12.0,8.3612,1,0,
2025-26,FAIL,10,left,119,Mbeumo,MID,83,775,346,0.72,1.0,3.594,3.594,0.0,3.594,3.594,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.594,1,0,
2025-26,FAIL,11,entered,585,Bentancur,MID,53,644,324,0.72,1.0,3.0236,3.1112,0.0876,3.0236,3.1112,0.0876,0.0876,-0.7792,-0.7792,1,3.8904,1,0,11.0,0,1.0,-2.1112,0,0,-1.5
2025-26,FAIL,11,entered,267,Sarr,MID,67,702,358,0.72,1.0,3.4452,4.0512,0.606,3.4452,4.0512,0.606,0.606,0.1608,0.1608,1,3.8904,1,1,90.0,0,3.0,-1.0512,1,0,0.5
2025-26,FAIL,11,entered,411,O'Reilly,DEF,49,593,293,0.72,1.0,2.8784,3.6088,0.7304,2.8784,3.6088,0.7304,0.7304,-0.2816,-0.2816,1,3.8904,1,0,90.0,0,11.0,7.3912,1,0,8.5
2025-26,FAIL,11,entered,295,Keane,DEF,45,874,334,0.72,1.0,3.4128,3.5312,0.1184,3.4128,3.5312,0.1184,0.1184,-0.3592,-0.3592,1,3.8904,1,1,90.0,0,15.0,11.4688,1,0,12.5
2025-26,FAIL,11,left,72,Senesi,DEF,50,887,347,0.72,1.0,3.4592,3.5284,0.0692,3.4592,3.5284,0.0692,0.0692,,,,,1,1,90.0,0,2.0,-1.5284,1,0,
2025-26,FAIL,11,left,241,Caicedo,MID,60,855,315,0.72,1.0,3.6788,3.4704,-0.2084,3.6788,3.4704,-0.2084,-0.2084,,,,,1,1,90.0,0,2.0,-1.4704,1,0,
2025-26,FAIL,11,left,299,Ndiaye,MID,65,824,326,0.72,1.0,3.4972,3.6404,0.1432,3.4972,3.6404,0.1432,0.1432,,,,,1,1,90.0,0,3.0,-0.6404,1,0,
2025-26,FAIL,11,left,198,Tuanzebe,DEF,39,360,360,0.72,1.0,2.8892,2.8892,0.0,2.8892,2.8892,0.0,0.0,,,,,0,1,90.0,0,3.0,0.1108,1,0,
2025-26,FAIL,12,entered,384,Gakpo,MID,75,829,274,0.72,1.0,3.3768,4.0208,0.644,3.3768,4.0208,0.644,0.644,-0.3228,-0.3228,1,4.3436,1,0,90.0,0,2.0,-2.0208,1,0,0.5
2025-26,FAIL,12,entered,283,Mateta,FWD,81,959,359,0.72,1.0,3.3616,3.5228,0.1612,3.3616,3.5228,0.1612,0.1612,-0.8208,-0.8208,1,4.3436,1,1,59.0,0,1.0,-2.5228,0,0,-0.5
2025-26,FAIL,12,entered,452,Amad,MID,63,753,307,0.72,1.0,3.4692,3.7128,0.2436,3.4692,3.7128,0.2436,0.2436,-0.6308,-0.6308,1,4.3436,1,0,90.0,0,2.0,-1.7128,1,0,0.5
2025-26,FAIL,12,entered,348,Rodon,DEF,41,990,360,0.72,1.0,3.206,3.206,0.0,3.206,3.206,0.0,0.0,-1.1376,-1.1376,1,4.3436,0,1,90.0,0,3.0,-0.206,1,0,1.5
2025-26,FAIL,12,left,241,Caicedo,MID,61,945,315,0.72,1.0,3.5,3.3028,-0.1972,3.5,3.3028,-0.1972,-0.1972,,,,,1,1,0.0,1,0.0,-3.3028,0,0,
2025-26,FAIL,12,left,215,Flemming,FWD,53,343,311,0.72,1.0,2.4112,2.4112,0.0,2.4112,2.4112,0.0,0.0,,,,,0,1,71.0,0,2.0,-0.4112,1,0,
2025-26,FAIL,12,left,373,Virgil,DEF,60,990,360,0.72,1.0,3.3868,3.4568,0.07,3.3868,3.4568,0.07,0.07,,,,,1,0,90.0,0,3.0,-0.4568,1,0,
2025-26,FAIL,12,left,119,Mbeumo,MID,86,955,360,0.72,1.0,3.8044,3.8044,0.0,3.8044,3.8044,0.0,0.0,,,,,0,1,90.0,0,1.0,-2.8044,1,0,
2025-26,FAIL,13,entered,267,Sarr,MID,67,882,360,0.72,1.0,3.3472,3.8844,0.5372,3.3472,3.8844,0.5372,0.5372,0.0396,0.0396,1,3.8448,1,1,37.0,0,1.0,-2.8844,0,0,-2.6667
2025-26,FAIL,13,entered,100,Kroupi.Jr,FWD,46,499,309,0.72,1.0,2.86,2.86,0.0,2.86,2.86,0.0,0.0,-0.9848,-0.9848,1,3.8448,0,1,10.0,0,1.0,-1.86,0,0,-2.6667
