season,e024_gate,season_gate,gw,swap_set,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_margin,abs_ctrl_margin,gap_bucket,ctrl_rank_dist,treat_lift,ctrl_mu_enter,ctrl_mu_left,treat_mu_enter,enter_mins,left_mins,enter_pts,left_pts,both60,bad_swap,bound,gw_u0_slack,epsilon,globally_admissible
2025-26,FAIL,both,11,ctrl_pack1,295,Keane,DEF,72,Senesi,DEF,-0.0464,0.0464,near,4,0.1184,3.4128,3.4592,3.5312,90.0,90.0,15.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_pack1,295,Keane,DEF,694,Mukiele,DEF,-0.0852,0.0852,near,7,0.1184,3.4128,3.498,3.5312,90.0,90.0,15.0,4.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,11,ctrl_pack1,267,Sarr,MID,241,Caicedo,MID,-0.2336,0.2336,near,9,0.606,3.4452,3.6788,4.0512,90.0,90.0,3.0,2.0,1,0,1,0.4128,0.79096,1
2025-26,FAIL,both,12,ctrl_treat,384,Gakpo,MID,241,Caicedo,MID,-0.1232,0.1232,near,5,0.644,3.3768,3.5,4.0208,90.0,0.0,2.0,0.0,0,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_treat,384,Gakpo,MID,119,Mbeumo,MID,-0.4276,0.4276,mid,9,0.644,3.3768,3.8044,4.0208,90.0,90.0,2.0,1.0,1,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_treat,452,Amad,MID,241,Caicedo,MID,-0.0308,0.0308,near,1,0.2436,3.4692,3.5,3.7128,90.0,0.0,2.0,0.0,0,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_treat,452,Amad,MID,119,Mbeumo,MID,-0.3352,0.3352,mid,5,0.2436,3.4692,3.8044,3.7128,90.0,90.0,2.0,1.0,1,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_pack1,384,Gakpo,MID,241,Caicedo,MID,-0.1232,0.1232,near,5,0.644,3.3768,3.5,4.0208,90.0,0.0,2.0,0.0,0,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_pack1,384,Gakpo,MID,119,Mbeumo,MID,-0.4276,0.4276,mid,9,0.644,3.3768,3.8044,4.0208,90.0,90.0,2.0,1.0,1,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_pack1,452,Amad,MID,241,Caicedo,MID,-0.0308,0.0308,near,1,0.2436,3.4692,3.5,3.7128,90.0,0.0,2.0,0.0,0,0,0,0.3882,0.79096,1
2025-26,FAIL,both,12,ctrl_pack1,452,Amad,MID,119,Mbeumo,MID,-0.3352,0.3352,mid,5,0.2436,3.4692,3.8044,3.7128,90.0,90.0,2.0,1.0,1,0,0,0.3882,0.79096,1
2025-26,FAIL,both,14,ctrl_treat,178,Welbeck,FWD,136,Thiago,FWD,-0.134,0.134,near,12,0.2716,3.1816,3.3156,3.4532,23.0,30.0,1.0,1.0,0,0,0,0.2419,0.79096,1
2025-26,FAIL,both,14,ctrl_treat,283,Mateta,FWD,136,Thiago,FWD,0.074,0.074,near,-7,0.16,3.3896,3.3156,3.5496,63.0,30.0,2.0,1.0,0,0,0,0.2419,0.79096,1
2025-26,FAIL,both,14,ctrl_pack1,178,Welbeck,FWD,136,Thiago,FWD,-0.134,0.134,near,12,0.2716,3.1816,3.3156,3.4532,23.0,30.0,1.0,1.0,0,0,0,0.2419,0.79096,1
2025-26,FAIL,both,14,ctrl_pack1,283,Mateta,FWD,136,Thiago,FWD,0.074,0.074,near,-7,0.16,3.3896,3.3156,3.5496,63.0,30.0,2.0,1.0,0,0,0,0.2419,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,414,Foden,MID,16,Saka,MID,-0.0112,0.0112,near,1,0.2224,3.5408,3.552,3.7632,68.0,78.0,12.0,4.0,1,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,414,Foden,MID,82,Semenyo,MID,-0.1144,0.1144,near,2,0.2224,3.5408,3.6552,3.7632,68.0,90.0,12.0,3.0,1,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,235,Palmer,MID,16,Saka,MID,-0.0388,0.0388,near,5,0.6808,3.5132,3.552,4.194,57.0,78.0,1.0,4.0,0,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,235,Palmer,MID,82,Semenyo,MID,-0.142,0.142,near,6,0.6808,3.5132,3.6552,4.194,57.0,90.0,1.0,3.0,0,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,22,Merino,MID,16,Saka,MID,-0.4856,0.4856,mid,33,0.4324,3.0664,3.552,3.4988,45.0,78.0,1.0,4.0,0,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,22,Merino,MID,82,Semenyo,MID,-0.5888,0.5888,mid,34,0.4324,3.0664,3.6552,3.4988,45.0,90.0,1.0,3.0,0,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,411,O'Reilly,DEF,531,Ballard,DEF,-0.3632,0.3632,mid,23,0.4696,3.0864,3.4496,3.556,90.0,90.0,6.0,1.0,1,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_treat,411,O'Reilly,DEF,260,Guéhi,DEF,-0.338,0.338,mid,21,0.4696,3.0864,3.4244,3.556,90.0,90.0,6.0,8.0,1,1,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_pack1,235,Palmer,MID,16,Saka,MID,-0.0388,0.0388,near,5,0.6808,3.5132,3.552,4.194,57.0,78.0,1.0,4.0,0,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_pack1,235,Palmer,MID,82,Semenyo,MID,-0.142,0.142,near,6,0.6808,3.5132,3.6552,4.194,57.0,90.0,1.0,3.0,0,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_pack1,414,Foden,MID,16,Saka,MID,-0.0112,0.0112,near,1,0.2224,3.5408,3.552,3.7632,68.0,78.0,12.0,4.0,1,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_pack1,414,Foden,MID,82,Semenyo,MID,-0.1144,0.1144,near,2,0.2224,3.5408,3.6552,3.7632,68.0,90.0,12.0,3.0,1,0,1,0.5153,0.79096,1
2025-26,FAIL,both,15,ctrl_pack1,411,O'Reilly,DEF,260,Guéhi,DEF,-0.338,0.338,mid,21,0.4696,3.0864,3.4244,3.556,90.0,90.0,6.0,8.0,1,1,1,0.5153,0.79096,1
2025-26,FAIL,both,16,ctrl_treat,384,Gakpo,MID,21,Rice,MID,-0.238,0.238,near,5,0.3756,3.4536,3.6916,3.8292,0.0,90.0,0.0,2.0,0,0,0,0.3715,0.79096,1
2025-26,FAIL,both,16,ctrl_treat,384,Gakpo,MID,119,Mbeumo,MID,-0.3384,0.3384,mid,7,0.3756,3.4536,3.792,3.8292,0.0,90.0,0.0,2.0,0,0,0,0.3715,0.79096,1
2025-26,FAIL,both,16,ctrl_pack1,384,Gakpo,MID,21,Rice,MID,-0.238,0.238,near,5,0.3756,3.4536,3.6916,3.8292,0.0,90.0,0.0,2.0,0,0,0,0.3715,0.79096,1
2025-26,FAIL,both,16,ctrl_pack1,384,Gakpo,MID,119,Mbeumo,MID,-0.3384,0.3384,mid,7,0.3756,3.4536,3.792,3.8292,0.0,90.0,0.0,2.0,0,0,0,0.3715,0.79096,1
2025-26,FAIL,both,17,ctrl_treat,283,Mateta,FWD,136,Thiago,FWD,-0.0252,0.0252,near,2,0.1892,3.3564,3.3816,3.5456,76.0,90.0,2.0,2.0,1,0,0,0.4707,0.79096,1
2025-26,FAIL,both,17,ctrl_treat,411,O'Reilly,DEF,260,Guéhi,DEF,-0.3424,0.3424,mid,26,0.4496,3.0556,3.398,3.5052,90.0,90.0,6.0,1.0,1,0,0,0.4707,0.79096,1
2025-26,FAIL,both,17,ctrl_pack1,283,Mateta,FWD,136,Thiago,FWD,-0.0252,0.0252,near,2,0.1892,3.3564,3.3816,3.5456,76.0,90.0,2.0,2.0,1,0,0,0.4707,0.79096,1
2025-26,FAIL,both,17,ctrl_pack1,411,O'Reilly,DEF,260,Guéhi,DEF,-0.3424,0.3424,mid,26,0.4496,3.0556,3.398,3.5052,90.0,90.0,6.0,1.0,1,0,0,0.4707,0.79096,1
2025-26,FAIL,both,18,ctrl_treat,600,Areola,GKP,670,Roefs,GKP,-0.106,0.106,near,1,0.024,3.4228,3.5288,3.4468,90.0,90.0,3.0,3.0,1,0,0,0.1071,0.79096,1
2025-26,FAIL,both,18,ctrl_treat,283,Mateta,FWD,136,Thiago,FWD,0.0036,0.0036,near,-1,0.0976,3.5356,3.532,3.6332,90.0,90.0,2.0,5.0,1,1,0,0.1071,0.79096,1
2025-26,FAIL,both,18,ctrl_treat,606,Mavropanos,DEF,694,Mukiele,DEF,0.0256,0.0256,near,-2,0.0892,3.2312,3.2056,3.3204,0.0,90.0,0.0,4.0,0,0,0,0.1071,0.79096,1
2025-26,FAIL,both,18,ctrl_pack1,600,Areola,GKP,670,Roefs,GKP,-0.106,0.106,near,1,0.024,3.4228,3.5288,3.4468,90.0,90.0,3.0,3.0,1,0,0,0.1071,0.79096,1
2025-26,FAIL,both,18,ctrl_pack1,283,Mateta,FWD,136,Thiago,FWD,0.0036,0.0036,near,-1,0.0976,3.5356,3.532,3.6332,90.0,90.0,2.0,5.0,1,1,0,0.1071,0.79096,1
2025-26,FAIL,both,18,ctrl_pack1,606,Mavropanos,DEF,694,Mukiele,DEF,0.0256,0.0256,near,-2,0.0892,3.2312,3.2056,3.3204,0.0,90.0,0.0,4.0,0,0,0,0.1071,0.79096,1
2025-26,FAIL,both,20,ctrl_treat,684,Thiaw,DEF,291,Tarkowski,DEF,-0.0496,0.0496,near,4,0.0,3.278,3.3276,3.278,90.0,90.0,17.0,2.0,1,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_treat,20,Trossard,MID,16,Saka,MID,-0.3924,0.3924,mid,9,0.3292,3.4064,3.7988,3.7356,23.0,23.0,1.0,4.0,0,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_treat,20,Trossard,MID,417,Cherki,MID,-0.3148,0.3148,mid,6,0.3292,3.4064,3.7212,3.7356,23.0,90.0,1.0,4.0,0,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_treat,414,Foden,MID,16,Saka,MID,-0.0476,0.0476,near,2,0.1328,3.7512,3.7988,3.884,90.0,23.0,2.0,4.0,0,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_treat,414,Foden,MID,417,Cherki,MID,0.03,0.03,near,-1,0.1328,3.7512,3.7212,3.884,90.0,90.0,2.0,4.0,1,1,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_pack1,684,Thiaw,DEF,291,Tarkowski,DEF,-0.0496,0.0496,near,4,0.0,3.278,3.3276,3.278,90.0,90.0,17.0,2.0,1,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_pack1,20,Trossard,MID,16,Saka,MID,-0.3924,0.3924,mid,9,0.3292,3.4064,3.7988,3.7356,23.0,23.0,1.0,4.0,0,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_pack1,20,Trossard,MID,417,Cherki,MID,-0.3148,0.3148,mid,6,0.3292,3.4064,3.7212,3.7356,23.0,90.0,1.0,4.0,0,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_pack1,414,Foden,MID,16,Saka,MID,-0.0476,0.0476,near,2,0.1328,3.7512,3.7988,3.884,90.0,23.0,2.0,4.0,0,0,0,0.3075,0.79096,1
2025-26,FAIL,both,20,ctrl_pack1,414,Foden,MID,417,Cherki,MID,0.03,0.03,near,-1,0.1328,3.7512,3.7212,3.884,90.0,90.0,2.0,4.0,1,1,0,0.3075,0.79096,1
2025-26,FAIL,both,21,ctrl_treat,283,Mateta,FWD,136,Thiago,FWD,-0.1272,0.1272,near,4,0.1652,3.6968,3.824,3.862,90.0,81.0,2.0,12.0,1,1,0,0.3047,0.79096,1
2025-26,FAIL,both,21,ctrl_treat,485,Gordon,MID,82,Semenyo,MID,-0.1928,0.1928,near,8,0.3308,3.5472,3.74,3.878,80.0,90.0,1.0,6.0,1,1,0,0.3047,0.79096,1
2025-26,FAIL,both,21,ctrl_pack1,283,Mateta,FWD,136,Thiago,FWD,-0.1272,0.1272,near,4,0.1652,3.6968,3.824,3.862,90.0,81.0,2.0,12.0,1,1,0,0.3047,0.79096,1
2025-26,FAIL,both,21,ctrl_pack1,485,Gordon,MID,82,Semenyo,MID,-0.1928,0.1928,near,8,0.3308,3.5472,3.74,3.878,80.0,90.0,1.0,6.0,1,1,0,0.3047,0.79096,1
2025-26,FAIL,both,22,ctrl_treat,235,Palmer,MID,449,B.Fernandes,MID,-0.21,0.21,near,8,0.6608,3.5392,3.7492,4.2,90.0,90.0,9.0,10.0,1,1,0,0.2729,0.79096,1
2025-26,FAIL,both,22,ctrl_pack1,235,Palmer,MID,449,B.Fernandes,MID,-0.21,0.21,near,8,0.6608,3.5392,3.7492,4.2,90.0,90.0,9.0,10.0,1,1,0,0.2729,0.79096,1
2025-26,FAIL,both,23,ctrl_treat,470,Dúbravka,GKP,600,Areola,GKP,-0.0336,0.0336,near,2,0.0,3.4744,3.508,3.4744,90.0,90.0,5.0,2.0,1,0,0,0.0296,0.79096,1
2025-26,FAIL,both,23,ctrl_pack1,470,Dúbravka,GKP,600,Areola,GKP,-0.0336,0.0336,near,2,0.0,3.4744,3.508,3.4744,90.0,90.0,5.0,2.0,1,0,0,0.0296,0.79096,1
2025-26,FAIL,both,25,ctrl_treat,487,Barnes,MID,21,Rice,MID,-0.0672,0.0672,near,3,0.4164,3.718,3.7852,4.1344,90.0,90.0,2.0,5.0,1,1,0,0.012,0.79096,1
2025-26,FAIL,both,25,ctrl_pack1,487,Barnes,MID,21,Rice,MID,-0.0672,0.0672,near,3,0.4164,3.718,3.7852,4.1344,90.0,90.0,2.0,5.0,1,1,0,0.012,0.79096,1
2025-26,FAIL,both,26,ctrl_treat,634,Mosquera,DEF,633,H.Bueno,DEF,-0.076,0.076,near,1,0.1244,5.2416,5.3176,5.366,180.0,149.0,9.0,8.0,1,0,0,0.076,0.79096,1
2025-26,FAIL,both,26,ctrl_pack1,634,Mosquera,DEF,633,H.Bueno,DEF,-0.076,0.076,near,1,0.1244,5.2416,5.3176,5.366,180.0,149.0,9.0,8.0,1,0,0,0.076,0.79096,1
2025-26,FAIL,both,28,ctrl_treat,235,Palmer,MID,16,Saka,MID,-0.1076,0.1076,near,5,0.2096,4.0336,4.1412,4.2432,85.0,90.0,1.0,2.0,1,1,0,0.157,0.79096,1
2025-26,FAIL,both,28,ctrl_pack1,235,Palmer,MID,16,Saka,MID,-0.1076,0.1076,near,5,0.2096,4.0336,4.1412,4.2432,85.0,90.0,1.0,2.0,1,1,0,0.157,0.79096,1
2025-26,FAIL,both,30,ctrl_treat,235,Palmer,MID,119,Mbeumo,MID,-0.0236,0.0236,near,2,0.2732,4.4652,4.4888,4.7384,90.0,74.0,2.0,2.0,1,0,0,0.2431,0.79096,1
2025-26,FAIL,both,30,ctrl_pack1,235,Palmer,MID,119,Mbeumo,MID,-0.0236,0.0236,near,2,0.2732,4.4652,4.4888,4.7384,90.0,74.0,2.0,2.0,1,0,0,0.2431,0.79096,1
2025-26,FAIL,both,31,ctrl_treat,235,Palmer,MID,457,Casemiro,MID,-0.0696,0.0696,near,4,0.0984,3.8604,3.93,3.9588,90.0,81.0,2.0,1.0,1,0,0,0.0696,0.79096,1
2025-26,FAIL,both,31,ctrl_pack1,235,Palmer,MID,457,Casemiro,MID,-0.0696,0.0696,near,4,0.0984,3.8604,3.93,3.9588,90.0,81.0,2.0,1.0,1,0,0,0.0696,0.79096,1
2025-26,FAIL,both,32,ctrl_treat,235,Palmer,MID,457,Casemiro,MID,0.462,0.462,mid,-12,0.1472,4.512,4.05,4.6592,90.0,90.0,4.0,9.0,1,1,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_treat,235,Palmer,MID,119,Mbeumo,MID,0.2072,0.2072,near,-5,0.1472,4.512,4.3048,4.6592,90.0,20.0,4.0,1.0,0,0,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_treat,517,Anderson,MID,457,Casemiro,MID,-0.0456,0.0456,near,1,0.0,4.0044,4.05,4.0044,90.0,90.0,4.0,9.0,1,1,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_treat,517,Anderson,MID,119,Mbeumo,MID,-0.3004,0.3004,mid,8,0.0,4.0044,4.3048,4.0044,90.0,20.0,4.0,1.0,0,0,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_pack1,235,Palmer,MID,457,Casemiro,MID,0.462,0.462,mid,-12,0.1472,4.512,4.05,4.6592,90.0,90.0,4.0,9.0,1,1,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_pack1,235,Palmer,MID,119,Mbeumo,MID,0.2072,0.2072,near,-5,0.1472,4.512,4.3048,4.6592,90.0,20.0,4.0,1.0,0,0,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_pack1,517,Anderson,MID,457,Casemiro,MID,-0.0456,0.0456,near,1,0.0,4.0044,4.05,4.0044,90.0,90.0,4.0,9.0,1,1,0,0.0865,0.79096,1
2025-26,FAIL,both,32,ctrl_pack1,517,Anderson,MID,119,Mbeumo,MID,-0.3004,0.3004,mid,8,0.0,4.0044,4.3048,4.0044,90.0,20.0,4.0,1.0,0,0,0,0.0865,0.79096,1
